gt,rep,day,Rt_lo,Rt_med,Rt_hi,rt_true
simulations,3,44,1.0752559396910317,1.284225726346639,1.5536477007656833,1.4142857142857141
simulations,3,45,1.066848718804632,1.2872176597820462,1.5560655483964878,1.4285714285714286
simulations,3,46,1.0694019279636142,1.2988753751398785,1.5739258807771837,1.4428571428571428
simulations,3,47,1.0788664252477052,1.317880674538329,1.5835326457195904,1.457142857142857
simulations,3,48,1.1061187271834425,1.3370070756940868,1.639846940840027,1.4714285714285715
simulations,3,49,1.1125073549994493,1.3583828671785498,1.6735329147874805,1.4857142857142858
simulations,3,50,1.138228325021758,1.3658018858455057,1.6696418580354728,1.5
simulations,3,51,1.1237026362975326,1.3526668462491345,1.6900107646525904,1.486
simulations,3,52,1.1176665441685942,1.353686413905093,1.625112069869268,1.472
simulations,3,53,1.1168512444779175,1.3594061859715132,1.6329113302618816,1.458
simulations,3,54,1.1613342849992703,1.3704105780103846,1.6581122204403764,1.444
simulations,3,55,1.1502993169998528,1.382063637115321,1.7083824529209,1.43
simulations,3,56,1.1306734330711596,1.3675674194551712,1.6853119262736398,1.416
simulations,3,57,1.1292525485056197,1.3480143684201376,1.6740200020236324,1.402
simulations,3,58,1.0884192811777853,1.319801535042473,1.6087022819844665,1.388
simulations,3,59,1.0774184168659755,1.3053252341598773,1.5664548644222975,1.374
simulations,3,60,1.040968391561483,1.2858681333897612,1.547855424100581,1.3599999999999999
simulations,3,61,1.0562036908095451,1.291257674524298,1.548469855227327,1.346
simulations,3,62,1.0589002623865515,1.2872309229986472,1.561194312404361,1.332
simulations,3,63,1.0429288113283857,1.2767704243697868,1.5642209752894554,1.318
simulations,3,64,1.026683518929431,1.247703307464207,1.513565410701471,1.304
simulations,3,65,1.0024447272867083,1.228632734984262,1.4906741189150199,1.29
simulations,3,66,0.9647987461770966,1.2042409350584238,1.4566353668401335,1.276
simulations,3,67,0.9615612582980562,1.185927960870937,1.4171354232668159,1.262
simulations,3,68,0.9684325223240354,1.1788880775991242,1.3970658442696668,1.248
simulations,3,69,0.9811014647597658,1.177227409270531,1.4073178730983258,1.234
simulations,3,70,0.9761629552349084,1.171798465606877,1.4140076935852026,1.22
simulations,3,71,0.9511199680499483,1.1492075441479708,1.397062733872224,1.206
simulations,3,72,0.9207667274232505,1.1189453715975801,1.341651510424605,1.192
simulations,3,73,0.8792595371578583,1.090761470860551,1.299534632718947,1.178
simulations,3,74,0.8742640523538867,1.0751249085121901,1.286814978626278,1.1640000000000001
simulations,3,75,0.8708207075075939,1.0690265891952655,1.2916112786359326,1.15
simulations,3,76,0.8902063454429875,1.0708030400504085,1.2911020352949212,1.1360000000000001
simulations,3,77,0.9000890969944536,1.069926903930367,1.2914642224691728,1.122
simulations,3,78,0.8634903716981495,1.0542941412112496,1.2853027070737162,1.108
simulations,3,79,0.855162937697757,1.0330390572329073,1.2286486046514737,1.094
simulations,3,80,0.8316305775612934,1.00858214628121,1.2111345253255248,1.08
simulations,3,81,0.8263034232161328,0.9960848134462922,1.2072048040403307,1.066
simulations,3,82,0.8289183896355153,0.9864656978808695,1.1961757924828809,1.052
simulations,3,83,0.8260323566587703,0.9841642041242079,1.189524983598447,1.038
simulations,3,84,0.8029441544874479,0.9712537149811973,1.1716827779130201,1.024
simulations,3,85,0.7674069184583971,0.9512472366553029,1.1364325794299255,1.01
simulations,3,86,0.7565209545068873,0.9261547220938446,1.1014056934057133,0.996
simulations,3,87,0.7238849172380937,0.9096626563021502,1.0721890147507358,0.982
simulations,3,88,0.7307840394322827,0.8998033910499963,1.0643255609679634,0.9680000000000001
simulations,3,89,0.7305502911126064,0.892229691490378,1.0762193594430407,0.9540000000000001
simulations,3,90,0.7347806631896109,0.8883363778602389,1.073766611104366,0.94
simulations,3,91,0.7216946486297888,0.8762789574725229,1.0897593509986776,0.926
simulations,3,92,0.7153060149992211,0.8573567359680054,1.03884423692109,0.912
simulations,3,93,0.6979809579590865,0.8398994312918506,1.0058794087057237,0.898
simulations,3,94,0.6733618619127549,0.8286923595775992,0.9969306913496077,0.884
simulations,3,95,0.6921247888227531,0.8253780738998173,1.0014901750308418,0.8700000000000001
simulations,3,96,0.695194051013655,0.8262107976598851,0.990925923914805,0.8560000000000001
simulations,3,97,0.7023351490823488,0.8278531421683177,1.0086439708117503,0.8420000000000001
simulations,3,98,0.6817943063765862,0.8225373003121756,1.010963025138359,0.8280000000000001
simulations,3,99,0.6760883189493014,0.8115512504829583,0.974559667955582,0.8140000000000001
simulations,3,100,0.6516506344226051,0.8008990895811721,0.9595745850367522,0.8
simulations,3,101,0.6433655739718562,0.7940843080332274,0.9613652775392696,0.8
simulations,3,102,0.6383863783605448,0.7862275466000842,0.9436798202659971,0.8
simulations,3,103,0.6520442490283698,0.788453106118837,0.9450758122770541,0.8
simulations,3,104,0.6619728974003918,0.8005158314521255,0.9561136453581125,0.8
simulations,3,105,0.665334715464277,0.802103710352184,0.9600994764348595,0.8
simulations,3,106,0.6577828357158293,0.8019791469425814,0.9640470383271751,0.8
simulations,3,107,0.6559783853381232,0.7961782820796279,0.9651347098653265,0.8
simulations,3,108,0.6479697852740541,0.7998302603221285,0.947003175957484,0.8
simulations,3,109,0.6490968561112112,0.7997452211127019,0.9445567146755119,0.8
simulations,3,110,0.6563436537796357,0.8066069655303556,0.955883088361516,0.8
simulations,3,111,0.676179654451097,0.8173659096422611,0.968142633462519,0.8
simulations,3,112,0.684772809567255,0.822589448308711,0.9951816266630015,0.8
simulations,3,113,0.6849690594053122,0.8307041770541784,0.9993596527667842,0.8
simulations,3,114,0.690512635078545,0.8303699789669627,1.008104760148186,0.8
simulations,3,115,0.6918362746406629,0.8397435625828327,1.0177745049641425,0.8
simulations,3,116,0.683174686911002,0.8440494654426827,1.0296497595428487,0.8
simulations,3,117,0.7159190066398936,0.8585511323715878,1.052010955239671,0.8
simulations,3,118,0.7291538869145676,0.874546214912986,1.0662805617049336,0.8
simulations,3,119,0.7270610180244725,0.8784506060527609,1.0694044332577022,0.8
simulations,3,120,0.7303415016259139,0.88119318141251,1.0884833075536287,0.8
simulations,3,121,0.7308864942071867,0.8816237995868865,1.0813383103220735,0.8
simulations,3,122,0.7215635772394056,0.8785075636762847,1.0515509321682834,0.8
simulations,3,123,0.714992802958896,0.8821388829957437,1.0571126946152927,0.8
simulations,3,124,0.7242400168606052,0.8856991302759152,1.0689506303582814,0.8
simulations,3,125,0.7489864777582279,0.8998907302196717,1.0921133023956207,0.8
simulations,3,126,0.7474518965091259,0.9064891420967591,1.113038221343367,0.8
simulations,3,127,0.7467699985200899,0.9055420908366805,1.0799232747199647,0.8
simulations,3,128,0.7142141447826247,0.8957108322173657,1.0813557019218647,0.8
simulations,3,129,0.7253814659393356,0.9003465701050243,1.0699754500054695,0.8
simulations,3,130,0.7378360971166864,0.90354610505774,1.0730824825284013,0.8
simulations,3,131,0.755520458263349,0.9150798597759418,1.089688113202708,0.8
simulations,3,132,0.772603227306482,0.9321877670284981,1.1186615247508158,0.8
simulations,3,133,0.771213554160725,0.9359995729890705,1.1522457487565647,0.8
simulations,3,134,0.7952505470606749,0.9351012628407743,1.1571477300264856,0.8
simulations,3,135,0.7691606407368733,0.934464956333354,1.1339778999477663,0.8
simulations,3,136,0.7767466289204225,0.9272247399447039,1.1217975944867231,0.8
simulations,3,137,0.7632718149050658,0.9268888602164256,1.1306553501441676,0.8
simulations,3,138,0.7741657337694985,0.9286830218392288,1.1214801680057453,0.8
simulations,3,139,0.7629335483851241,0.9303110982604633,1.153481821131078,0.8
simulations,3,140,0.7723120247142956,0.9291013203856681,1.1435672095130296,0.8
simulations,3,141,0.746236705164403,0.9247691074304785,1.1371584471112772,0.8
simulations,3,142,0.7364723350398084,0.9243562448969356,1.1190632993890752,0.8
simulations,3,143,0.7148798594478919,0.9182617007336137,1.1193216221002897,0.8
simulations,3,144,0.7134981946679018,0.9165367498608192,1.1308389781972608,0.8
simulations,3,145,0.7159935208185546,0.9137412676259169,1.1532633375689003,0.8
simulations,3,146,0.7197401230186645,0.9280681799241798,1.169584438353446,0.8
simulations,3,147,0.7137281277792059,0.9342467305419473,1.2212449150896143,0.8
simulations,3,148,0.7071244464211125,0.9349183471013636,1.2386867508767454,0.8
simulations,3,149,0.7019432254748956,0.9418749273504956,1.2616811373319328,0.8
simulations,3,150,0.7008828740752122,0.9491746738780044,1.2675963990032661,0.8
_popn_check,1,1,0.4442608803482007,1.0279419212630625,2.1237968122459048,0.8
_popn_check,1,2,0.4870692212569038,1.0283242417758887,1.9772031333675448,0.8142857142857143
_popn_check,1,3,0.512109200815837,1.021947758387907,1.8847483026711944,0.8285714285714286
_popn_check,1,4,0.5432950444676306,1.0171759700041458,1.7911294393916712,0.8428571428571429
_popn_check,1,5,0.5759428967228333,1.0139798442191081,1.7173903493742273,0.8571428571428572
_popn_check,1,6,0.6150699196518046,1.0135041456167082,1.696116820955171,0.8714285714285714
_popn_check,1,7,0.6380934806951155,1.0105878717029229,1.634210496949058,0.8857142857142858
_popn_check,1,8,0.6552921985305618,1.0106093590206857,1.610052910616966,0.9
_popn_check,1,9,0.6663335908386573,1.0113734095498441,1.5855342077634254,0.9142857142857144
_popn_check,1,10,0.6836108987060051,1.0100897509379745,1.5511319231644727,0.9285714285714286
_popn_check,1,11,0.6811105563247928,1.0160850736212494,1.5109625673370148,0.9428571428571428
_popn_check,1,12,0.7065254769741773,1.0132733385488906,1.511070554893832,0.9571428571428572
_popn_check,1,13,0.7124452722375855,1.0112359433769407,1.4838849905422193,0.9714285714285714
_popn_check,1,14,0.7068535766077703,1.0122113633930543,1.5083621409146706,0.9857142857142858
_popn_check,1,15,0.7204273537010699,1.0228533652145777,1.4755724648287625,1.0
_popn_check,1,16,0.7394415116414608,1.0243296620709204,1.4560899380541183,1.0142857142857142
_popn_check,1,17,0.742141611995893,1.0229561112647496,1.4382313024890956,1.0285714285714287
_popn_check,1,18,0.7520421568217144,1.0149132712598004,1.4272075495850733,1.042857142857143
_popn_check,1,19,0.7416523754938907,1.0261408272975936,1.4307388490583992,1.0571428571428572
_popn_check,1,20,0.7426185379488277,1.0277622358181295,1.4490991288347577,1.0714285714285714
_popn_check,1,21,0.7438230416041388,1.0324214679666477,1.439238019636849,1.0857142857142859
_popn_check,1,22,0.7510941260121816,1.0409413425922045,1.4064976078735947,1.1
_popn_check,1,23,0.7561078415985296,1.0316572491768623,1.3946847909447109,1.1142857142857143
_popn_check,1,24,0.7425235924252642,1.0352044814482846,1.433092476171739,1.1285714285714286
_popn_check,1,25,0.7599438934442437,1.0495557424481956,1.4205639247785804,1.1428571428571428
_popn_check,1,26,0.7711155892379321,1.0552550619120629,1.4218881092928985,1.1571428571428573
_popn_check,1,27,0.7571124567914025,1.062071520157267,1.4356886368278765,1.1714285714285715
_popn_check,1,28,0.7913544485628369,1.0688326735451206,1.4042384526419636,1.1857142857142857
_popn_check,1,29,0.8068878329993349,1.0731450551745265,1.3939899060655305,1.2
_popn_check,1,30,0.8243233558079043,1.0787086157876369,1.3848670074716591,1.2142857142857142
_popn_check,1,31,0.8438623788785592,1.0916057901333462,1.3584192193853304,1.2285714285714286
_popn_check,1,32,0.8512727482515343,1.103215124991956,1.3816291725167344,1.2428571428571429
_popn_check,1,33,0.8712124041161395,1.1225161412987466,1.415211968965254,1.2571428571428571
_popn_check,1,34,0.9006265286367957,1.1512949679704656,1.4108895226687106,1.2714285714285714
_popn_check,1,35,0.9370192652622319,1.171165538205452,1.422578949707236,1.2857142857142856
_popn_check,1,36,0.9561509549259534,1.1815361766674752,1.4636971550685562,1.3
_popn_check,1,37,0.9707268795091372,1.203718334503212,1.4240576124273283,1.3142857142857143
_popn_check,1,38,0.9931742902826242,1.2077321448314733,1.4309426263270766,1.3285714285714287
_popn_check,1,39,1.0011806439499038,1.2281710794672578,1.4705777021734139,1.342857142857143
_popn_check,1,40,1.0196338892579813,1.2521194784703604,1.5239079392836923,1.3571428571428572
_popn_check,1,41,1.0714308788221785,1.2804977344197952,1.5650103840367366,1.3714285714285714
_popn_check,1,42,1.1024029607405463,1.2959535750718953,1.6196195268372255,1.3857142857142857
_popn_check,1,43,1.1139101140428473,1.3080848622989176,1.6335311615569232,1.4
_popn_check,1,44,1.103057965123925,1.30862181535031,1.614713738345057,1.4142857142857141
_popn_check,1,45,1.0753894136258229,1.306892214272549,1.5800674364325658,1.4285714285714286
_popn_check,1,46,1.0741849169464484,1.309742136078852,1.5724424969381272,1.4428571428571428
_popn_check,1,47,1.0848777036031079,1.3109432666887706,1.5650432660724674,1.457142857142857
_popn_check,1,48,1.094711036071193,1.3156259775820538,1.6007328792114772,1.4714285714285715
_popn_check,1,49,1.0866674202523443,1.3073901524703397,1.5638322310134813,1.4857142857142858
_popn_check,1,50,1.075002206632402,1.2927453346653839,1.5443967272911199,1.5
_popn_check,1,51,1.0482444198705654,1.2796891020707413,1.4864513545309737,1.486
_popn_check,1,52,1.0227164182539492,1.2605801799523415,1.5129173815248915,1.472
_popn_check,1,53,1.0418945623489941,1.2622562876229568,1.507695943196534,1.458
_popn_check,1,54,1.0284169239157592,1.2750708504757378,1.5319327788840245,1.444
_popn_check,1,55,1.0727653213096946,1.2718448023789177,1.5572589660492673,1.43
_popn_check,1,56,1.0758047891396025,1.2623448298577973,1.5421609925756175,1.416
_popn_check,1,57,1.0764946442176455,1.2541468632447268,1.5044949412028459,1.402
_popn_check,1,58,1.0434483177879588,1.2356659521983229,1.4977626963409112,1.388
_popn_check,1,59,1.005608044583081,1.2159164864872902,1.4474517323276008,1.374
_popn_check,1,60,0.9991486995805539,1.2045063606707644,1.4117275548275343,1.3599999999999999
_popn_check,1,61,0.9877403249450433,1.1937111202026554,1.454287082612029,1.346
_popn_check,1,62,1.0083641678671773,1.1944831951807293,1.4416428646860198,1.332
_popn_check,1,63,0.9912541899053121,1.1835509127370045,1.427099317794949,1.318
_popn_check,1,64,0.9526522339039941,1.153010680914965,1.3594888461231274,1.304
_popn_check,1,65,0.9361328754999116,1.12675592837949,1.328589649120963,1.29
_popn_check,1,66,0.8941661042333021,1.1054852183965302,1.2895760459180732,1.276
_popn_check,1,67,0.8775177258198679,1.088916004270635,1.2686837671397977,1.262
_popn_check,1,68,0.8866023042113558,1.0779409499169428,1.2647404067894543,1.248
_popn_check,1,69,0.8766506724561106,1.0735831254847144,1.3054634463790205,1.234
_popn_check,1,70,0.8556238599535029,1.053994019958237,1.2822752495679781,1.22
_popn_check,1,71,0.8565585862139653,1.0376288041881123,1.250075291440107,1.206
_popn_check,1,72,0.8372263326815419,1.0153825866817106,1.2258561392829606,1.192
_popn_check,1,73,0.8135050656082431,0.9962685769297162,1.192979186055054,1.178
_popn_check,1,74,0.7949618176004335,0.9831356978631254,1.1651501322491051,1.1640000000000001
_popn_check,1,75,0.7967170381629929,0.9802730630688178,1.1671557440181335,1.15
_popn_check,1,76,0.7928064952262988,0.9769684269231094,1.1928845383536024,1.1360000000000001
_popn_check,1,77,0.7898706356065688,0.9699319589718318,1.1628465689744116,1.122
_popn_check,1,78,0.8007317106125396,0.9549347798995835,1.1584852571214241,1.108
_popn_check,1,79,0.7826976110998685,0.941547326836657,1.127189232867813,1.094
_popn_check,1,80,0.763702816278308,0.925386862583718,1.0986827039739564,1.08
_popn_check,1,81,0.7669897615396188,0.9195117520236237,1.0883172329755013,1.066
_popn_check,1,82,0.7581073891621155,0.9175518773708822,1.1218339319721593,1.052
_popn_check,1,83,0.7571615719517452,0.9127706095252086,1.1354697318203857,1.038
_popn_check,1,84,0.7510291818206225,0.8996249462256971,1.1128289074242221,1.024
_popn_check,1,85,0.7341335734269503,0.8863212766448723,1.078918580706155,1.01
_popn_check,1,86,0.7096606227362134,0.863367441178374,1.0447449490479905,0.996
_popn_check,1,87,0.6817504753593955,0.8435108928529581,1.0164928532927857,0.982
_popn_check,1,88,0.687796498656511,0.8398405799691813,0.9892035447962048,0.9680000000000001
_popn_check,1,89,0.6932370046202757,0.8407828995744662,0.9997401996126771,0.9540000000000001
_popn_check,1,90,0.6949167984145361,0.8432781953962826,1.0252427806434128,0.94
_popn_check,1,91,0.6981586648775256,0.8395351936878095,1.0209029525248146,0.926
_popn_check,1,92,0.6771177182191331,0.8301283374383975,1.018121172322165,0.912
_popn_check,1,93,0.6643903420712722,0.8129158081081307,0.9943254904586994,0.898
_popn_check,1,94,0.6678820933155594,0.8096908871494317,0.9573294011868969,0.884
_popn_check,1,95,0.6580141116509091,0.8052467844842985,0.9769783003623912,0.8700000000000001
_popn_check,1,96,0.6593547690799816,0.8026541923567415,0.9484257603500669,0.8560000000000001
_popn_check,1,97,0.66624814650751,0.8038052877311268,0.9671302303260085,0.8420000000000001
_popn_check,1,98,0.6632970891474932,0.8014555665265585,0.9615510261889324,0.8280000000000001
_popn_check,1,99,0.6473276071606557,0.7973023330713308,0.9466580373678571,0.8140000000000001
_popn_check,1,100,0.636512475861889,0.7837908127691577,0.9331992089885651,0.8
_popn_check,1,101,0.6399735469181103,0.7810063204521414,0.9352060025365464,0.8
_popn_check,1,102,0.6251461247006266,0.7839786068713359,0.9179674536081613,0.8
_popn_check,1,103,0.6536475552796621,0.7886830762724577,0.9438437322221833,0.8
_popn_check,1,104,0.6605753571730302,0.7967488077409542,0.9495378226207535,0.8
_popn_check,1,105,0.6696329432458721,0.7953695595913542,0.9609269045195553,0.8
_popn_check,1,106,0.6650652580632983,0.8010037259485387,0.9538753588347987,0.8
_popn_check,1,107,0.6552949470354972,0.7987467781371962,0.9501667802840269,0.8
_popn_check,1,108,0.6639218942553217,0.8040244264773095,0.9590773171636149,0.8
_popn_check,1,109,0.6676788154866127,0.8109359527482518,0.9901070591282394,0.8
_popn_check,1,110,0.6820792466398279,0.8249047306653778,0.9974066715916325,0.8
_popn_check,1,111,0.7080718012962114,0.8431163712624696,1.0309647496592975,0.8
_popn_check,1,112,0.7212955590317783,0.8524823672516952,1.056786231973209,0.8
_popn_check,1,113,0.7237505909412599,0.8639977994340822,1.0354962093859346,0.8
_popn_check,1,114,0.7157752957611476,0.8607098867852571,1.0379037038201546,0.8
_popn_check,1,115,0.6979746328573956,0.8611314458920329,1.0701670543521808,0.8
_popn_check,1,116,0.7200098886435363,0.8718676270342656,1.0334770958252546,0.8
_popn_check,1,117,0.734746961962977,0.8828967813071462,1.0502584230258187,0.8
_popn_check,1,118,0.7359901878663666,0.8930457056093913,1.0559067895185126,0.8
_popn_check,1,119,0.7520417427439053,0.8901739034861811,1.0765142794292817,0.8
_popn_check,1,120,0.7474791244689273,0.8907899591433346,1.076682149814025,0.8
_popn_check,1,121,0.7206573435547696,0.884406216582101,1.0466015795643158,0.8
_popn_check,1,122,0.7045357606913426,0.8859590986404718,1.0548341200024942,0.8
_popn_check,1,123,0.7242566181178716,0.889002798883362,1.0547119481269809,0.8
_popn_check,1,124,0.7300901406454455,0.8945604015743776,1.0865610725590134,0.8
_popn_check,1,125,0.7519631874755234,0.9072369611737436,1.0947328903579283,0.8
_popn_check,1,126,0.7500750258002848,0.9151420421357426,1.1163615959272348,0.8
_popn_check,1,127,0.7527727087577974,0.9097315843910019,1.097670362248047,0.8
_popn_check,1,128,0.7508853328065772,0.9142334726237508,1.1222230404033657,0.8
_popn_check,1,129,0.7481030771748642,0.9162972713062814,1.1278474949516122,0.8
_popn_check,1,130,0.757789626783208,0.9224079457936711,1.1190341697400672,0.8
_popn_check,1,131,0.7742756578600938,0.9312824270041344,1.1398011455169745,0.8
_popn_check,1,132,0.7864423117412311,0.9334388745794011,1.1507464284686297,0.8
_popn_check,1,133,0.7948360571243709,0.9379406127590658,1.1452721442370086,0.8
_popn_check,1,134,0.7947438109407524,0.9289624039395787,1.1177597390089717,0.8
_popn_check,1,135,0.7876841436894473,0.9222997398909822,1.1150884317798415,0.8
_popn_check,1,136,0.7510708070963851,0.9120600309773537,1.1030897710802168,0.8
_popn_check,1,137,0.7366069403984803,0.9108633297073667,1.090801054427287,0.8
_popn_check,1,138,0.7501949369031299,0.9110605120686522,1.0980149404457031,0.8
_popn_check,1,139,0.7567588619312624,0.9165471628680575,1.1244486441907011,0.8
_popn_check,1,140,0.7531693603374254,0.9206607880322217,1.1140629942971827,0.8
_popn_check,1,141,0.738300110434089,0.9089109403209004,1.1215998110603,0.8
_popn_check,1,142,0.7212318286642172,0.9018949043765099,1.1157699543232655,0.8
_popn_check,1,143,0.7133316132559472,0.8908258626592016,1.1026629455154722,0.8
_popn_check,1,144,0.688800947853005,0.8872047025284575,1.1044741677034897,0.8
_popn_check,1,145,0.7025389706002412,0.8898329878757548,1.1078844076009906,0.8
_popn_check,1,146,0.6824530271243626,0.898933728315322,1.148787052846027,0.8
_popn_check,1,147,0.6879794657524093,0.9093693993979869,1.176810935550984,0.8
_popn_check,1,148,0.6875531122838037,0.9181928648818347,1.2462025357285509,0.8
_popn_check,1,149,0.6936468536618685,0.9187919702685254,1.233269697763541,0.8
_popn_check,1,150,0.6967932964947142,0.9343406474862199,1.2774132247091934,0.8
_popn_check,2,1,0.4855879434585924,0.9997917232026259,2.018238041610403,0.8
_popn_check,2,2,0.5108656601927986,1.002229892838567,1.866848267274614,0.8142857142857143
_popn_check,2,3,0.5355000624866456,1.0021220341419328,1.7747754667055187,0.8285714285714286
_popn_check,2,4,0.5671342883127302,1.0027482266951533,1.6524684520155195,0.8428571428571429
_popn_check,2,5,0.6010771327766363,1.0184822998657745,1.6055981872663965,0.8571428571428572
_popn_check,2,6,0.6234687439197788,1.0099364747936947,1.5756894315295884,0.8714285714285714
_popn_check,2,7,0.6292438469448132,1.0046259403556266,1.5143087587161093,0.8857142857142858
_popn_check,2,8,0.6434562833697286,1.0070468453022519,1.483469898669843,0.9
_popn_check,2,9,0.6643825810489417,1.0157477187087318,1.4755476388707556,0.9142857142857144
_popn_check,2,10,0.6749330507581707,1.0149848832122346,1.4737741286731143,0.9285714285714286
_popn_check,2,11,0.6796311798214247,1.0151360543003172,1.465964407936521,0.9428571428571428
_popn_check,2,12,0.6910793210856625,1.0161790823101158,1.5165075506131647,0.9571428571428572
_popn_check,2,13,0.686382862554339,1.0133204461482168,1.438869071131974,0.9714285714285714
_popn_check,2,14,0.7006928476017885,1.0209783183341377,1.4432660519218898,0.9857142857142858
_popn_check,2,15,0.7042669185182768,1.0187105166914416,1.4485820151002426,1.0
_popn_check,2,16,0.708547926758281,1.015959493755064,1.4421309266271658,1.0142857142857142
_popn_check,2,17,0.7177953614470692,1.0235547849326072,1.429907942831628,1.0285714285714287
_popn_check,2,18,0.7088233569550528,1.0250524538388117,1.418893224460027,1.042857142857143
_popn_check,2,19,0.7200386946543647,1.0201299413704974,1.43079032148286,1.0571428571428572
_popn_check,2,20,0.7273424728011247,1.035807518989741,1.4384228010520281,1.0714285714285714
_popn_check,2,21,0.7483479492468542,1.0311681809860995,1.4229747162328663,1.0857142857142859
_popn_check,2,22,0.7285947522393107,1.0348203697196097,1.423043379063456,1.1
_popn_check,2,23,0.7514003502103757,1.037575291342102,1.4136127776879546,1.1142857142857143
_popn_check,2,24,0.7589619533376749,1.04250203240953,1.3949929421437806,1.1285714285714286
_popn_check,2,25,0.7664369524998267,1.0404831508151526,1.4104794728283372,1.1428571428571428
_popn_check,2,26,0.7594189687968692,1.0555717304628462,1.4243896874516,1.1571428571428573
_popn_check,2,27,0.762510460820335,1.0593037935508167,1.3980511873658248,1.1714285714285715
_popn_check,2,28,0.7706905961742851,1.0530957236661385,1.4106896190539846,1.1857142857142857
_popn_check,2,29,0.7896265686971519,1.062041941691608,1.4000765699072941,1.2
_popn_check,2,30,0.8036151612868087,1.0663135900812644,1.3878534892896233,1.2142857142857142
_popn_check,2,31,0.8284964055787467,1.07113402563938,1.3815161708128674,1.2285714285714286
_popn_check,2,32,0.8653336679436671,1.102701691528065,1.3862808926376946,1.2428571428571429
_popn_check,2,33,0.8860990689497169,1.134707162170513,1.4117023974147545,1.2571428571428571
_popn_check,2,34,0.9159658953423928,1.1721541560720228,1.4627715900198215,1.2714285714285714
_popn_check,2,35,0.9431516581665305,1.182830551759765,1.4591617118868043,1.2857142857142856
_popn_check,2,36,0.9579121658441664,1.1896046462214924,1.4592160590507643,1.3
_popn_check,2,37,0.9755143199079962,1.1891594566110864,1.4561778231316214,1.3142857142857143
_popn_check,2,38,0.9732934608147902,1.1922926450691147,1.4408027059599997,1.3285714285714287
_popn_check,2,39,0.9742933320519992,1.2054537574600883,1.456584849468077,1.342857142857143
_popn_check,2,40,1.0119350839698713,1.225449824456692,1.4885548313585326,1.3571428571428572
_popn_check,2,41,1.036026592310493,1.2529727496485457,1.5281479690178923,1.3714285714285714
_popn_check,2,42,1.0558784719765093,1.2590026117095725,1.5682230128325632,1.3857142857142857
_popn_check,2,43,1.0683722520181407,1.2593542123345145,1.5454817013748692,1.4
_popn_check,2,44,1.0324731491360353,1.2551697829943778,1.551445643523724,1.4142857142857141
_popn_check,2,45,1.027998851214649,1.255045441000384,1.516223829006468,1.4285714285714286
_popn_check,2,46,1.0369892472175317,1.2587876647725458,1.5269600731309283,1.4428571428571428
_popn_check,2,47,1.0469079074075873,1.2741294989469574,1.5562608519753585,1.457142857142857
_popn_check,2,48,1.0780975798199302,1.289887319615017,1.5390512275095298,1.4714285714285715
_popn_check,2,49,1.0690793276164194,1.2993825245654123,1.60368311729505,1.4857142857142858
_popn_check,2,50,1.0642276868046188,1.2978820789041494,1.578681283697257,1.5
_popn_check,2,51,1.0710971412675994,1.2881414724201552,1.5678907009441254,1.486
_popn_check,2,52,1.0518838379492583,1.2771248891583336,1.5380965959725201,1.472
_popn_check,2,53,1.0254797471850008,1.2721112182216054,1.5301777677323756,1.458
_popn_check,2,54,1.044258559258081,1.2620596095641357,1.527756986872945,1.444
_popn_check,2,55,1.0588767956544476,1.272367488984399,1.536315276131862,1.43
_popn_check,2,56,1.051524868519004,1.2673406005871481,1.5661598447330705,1.416
_popn_check,2,57,1.0128884114099486,1.2520962202098755,1.4956789058667241,1.402
_popn_check,2,58,0.9866138899979067,1.2231005492892018,1.4572635765186763,1.388
_popn_check,2,59,0.9466946367195125,1.2063675879762679,1.419954622371428,1.374
_popn_check,2,60,0.9699793595982973,1.1961981479217845,1.411027510458815,1.3599999999999999
_popn_check,2,61,0.9892343138465205,1.193239978962088,1.4259950829312,1.346
_popn_check,2,62,0.9936146355467178,1.1895266475608834,1.4321627797127556,1.332
_popn_check,2,63,0.983264475441639,1.1912148802794444,1.419368598971058,1.318
_popn_check,2,64,0.965279243070547,1.1680150201618638,1.405591770890257,1.304
_popn_check,2,65,0.9453603532649405,1.1477294058990162,1.3612821320449213,1.29
_popn_check,2,66,0.9181920751263475,1.1192644587204266,1.3402044858412148,1.276
_popn_check,2,67,0.893249273455768,1.106191525714894,1.3314538514807062,1.262
_popn_check,2,68,0.9331712196413022,1.10222607948335,1.338519173933819,1.248
_popn_check,2,69,0.929076679552153,1.1029109428231259,1.3364176609363214,1.234
_popn_check,2,70,0.924218026051898,1.092318938370454,1.3137166152319077,1.22
_popn_check,2,71,0.8783916059795015,1.0678784858889565,1.2738474182922228,1.206
_popn_check,2,72,0.8532626133444912,1.0482899402966166,1.2515336639799084,1.192
_popn_check,2,73,0.8233722629533547,1.0189842966712472,1.2358570359998573,1.178
_popn_check,2,74,0.8278415756537016,1.0099085968313322,1.1978848137055733,1.1640000000000001
_popn_check,2,75,0.8307278466513365,1.0101273199893424,1.2172447723598239,1.15
_popn_check,2,76,0.8380898465154422,1.00544020194159,1.2452458702907605,1.1360000000000001
_popn_check,2,77,0.8298623432653821,0.9934709298442205,1.2391254446348836,1.122
_popn_check,2,78,0.816514486811256,0.9750783773171514,1.1860758590404232,1.108
_popn_check,2,79,0.7897465056722653,0.9493433072488605,1.1548754163234114,1.094
